return_code,payload,latency
200,"{""signature"":""0xb9908c17da05c8a7cd591eb7068c2caae95c02261cceab794ef521e64e174ec3e474005d6144e46a5e8875d5eb09c2cf06c89cb4ce5b758755b2e975e0994ad32bc8f0e447d771dddb3abc45127cbb03e7ac154389dc46d5309c7275b46366b7""}",0.01984255800016399
200,"{""signature"":""0x9585e247b0587beb0ccb9f2a7d57d4a6d39f0ddbdc4d6e113dd3bbf727a29d645421617bd7b6900bc23a2292e76f96ab064ed7a79dbab717ca9ee07429f83826c200eac2e4a4408bd453221050f87209a25fa2f5dc27941bd4fdbbeff2f9fadb""}",0.017265975999180228
200,"{""signature"":""0xae05d302e6325b37da4f16892635cc1e6ffa93d27aa1dc289643e02a90b34adbe215ac292cc7c0607e6270d232fdbefa0bf6559bef167d676ca8c7edbcb453fa9fa4ac0d8e74c5ce960842677eed6a9982b0c649fa7756e8839a19ca6179f359""}",0.021688584000003175
200,"{""signature"":""0x9151dc538e8ca99c112bac51d50d1a61773d7a8000d877ab569c2633c40d2b0f20fdfad292d96ef2008d80ef0fdfa832024e018630aaed5467cebe0f80edd8f982ee04596ce4e9160ff240cecec691a8a3093ca1ccaa9872394347207f4ddd46""}",0.025000802000249678
200,"{""signature"":""0x8aed60d78d2fd6f89d6f727af00a2ac15b3f6952171081f58d39b1ba71d02fa89e02ec1f7b60e2d31f79b10013bedee216b21ebd4d37cdb62870e4cc758344c4325beb7dd00701f1e9266bca03cff9b56ed4f731f4b9bcce5f1703b250a7e0af""}",0.019971409999925527
200,"{""signature"":""0xaedc711c96b2a6b3a9082b1ffd9c3be67eda323e2fc784275fad1f29fb02ed54d4c2ef8cc06f28ed0fe720185f1fa4b013fd46d3ed3dd310a8419f645f3e066afe209471d0b236729796739cc3bb407dde5e590dfb4cc69dcdbcd9d5e36b2007""}",0.018003905000114173
200,"{""signature"":""0xb18fa8def76c18ab0ac37d333a4d16eb04d97027b6c70dca09025f627723a117e4373e3de8410d26e152e8e7056c3ab0014ed35e49f713b63e65f33cab839dfa9220507936cbbea48be534acd9f189756df28143a56c60a92276ca7ffffc0eb4""}",0.027927424000154133
200,"{""signature"":""0x926a878b9af3446786be80034119c208c7d09813588714b02d9023eb259a0f7719849918639838ff8e6e883e9477faaf0c5c61ae3449a7e45798c0d51969d6d30f5b78c7dfff301422cc6bc761c60a58b7651d92a850d48edc883b15444190ca""}",0.018657101999451697
200,"{""signature"":""0xa6ec71beee8111a7037b0f61b553047d898d40340f0b2755c94ae9e028ec37cff562b76e10f442c1aac5f9bde6744f0b12c15acf7dd769c86d85fcc2e8adc3a37f37a067927c7fca48a02fd617f835fe836245dbbd8a91cc0dffc75c21b06c4c""}",0.017713219000143
200,"{""signature"":""0xa123d96174abbc13925fd3b1a25eaf144ba61c27bb51dc5e3340d321dfb9b18fcf6a9f61990df433e240cdf5f8bff07c0e961c5998482e91dd7d671b2773184c8b55451b40437ef0b10624b30c6079191ae73248f52b3b1db461e37852199e47""}",0.02047022700025991
200,"{""signature"":""0xb7e4c41727c8c0eee0b8e328a316cd19685b4820ff6ecf627f98d44eeda1a73f1e38bfccc577be2f4f2aa0b48ad70b640105f63f880d412271d35377ebe12f495aba3b6ffb9fae105538f6716e4640741f3089349b616a352d02ac08ec27079a""}",0.019391547999475733
200,"{""signature"":""0x8008b408d4e7cf336692014dba264058be4ab02f513b65baea92c0c4e134bb26bb94a9ed02b2b6b32acf292d557dd99e02f568f19f042c77dfd6c644bf330a048ff1ddc71129dd77cbb5e41dfe53a77ef1834a4e00bd7fdd0e25af37dc995a55""}",0.02270276399940485
200,"{""signature"":""0x8c0478bc6f42c59ff92aefa8acf26e4d7b8cbdd6a268cfb95bf490a122c9a40ff195456f51457f65141a05a2fa36283f04b6239cc80c4b461607484d304518d8d0d5fd8e24bd8a4c937b5344fc70c092b8c119253441734d33b86b14c3bb7f83""}",0.017764160000297124
200,"{""signature"":""0xb35a505be7f54a304f7e2e91ec2506a0e6cdd20b268870701ee1ad18b923316e5d8b1913177a6674df318e6c351b88b5199b9825d920bb7eecf1b1d241fd376157786eb7f78a6457c9c79d540afc1d253ac3fac23e5d674705b9fccc2e63ca85""}",0.018586827999570232
200,"{""signature"":""0x826960d3b303d1dfbecc8f341ca52725c7410106d1b6a7790ee5ea73d27afd161b3796352261abb25e68887795ab2cb1158c50a5324ee37c98a70b0262f8dcb10086df72633ba8f0cc5bfa99aa735a7c95c2b6989b584e63251f5d5e5875e15b""}",0.02033963399935601
200,"{""signature"":""0x96877b0ff338c6a361cc85f1549617e3d5cd63003eec308f0696b519fe9eec8911cdc3ca9bcc3323ea39df1538ee2818018a123e0676f94f5f49d5b18ea249938ba23b8419a9a174c8c28d95fb5644d45015dacaf4c24608c592636b3c7ddcf6""}",0.018236724999951548
200,"{""signature"":""0x8bccf068ddae14a47c1cbeaec7bc9c86727d9850cfe019b5c39134cf0d5b18ddf9da363794a1953046b4146c9e62a6241043cea0386067ebe3f68175373bafb1967f53909f546ec65945fe867e843a2b75a0b65ef0c90be74a156f15b876f13e""}",0.018392062000202714
