return_code,payload,latency
200,"{""signature"":""0xb1c420a8a56983833543571cd7b3b5d7f1ee754a358c4fe2b5554469786f9cc65177ced8b03ec36988be26047d8e3d990ddef423ef281bf7b5ef612224ff391d6acfda190d43621d19b6c51e0587d34ea216c7055dcd036f943934c713c020c1""}",0.03818808999949397
200,"{""signature"":""0xaa146a48c08a4e83133e4168bd80b885309a12cc018a1ba750d728d5d2570015d95e6ad980f9e099254f87ff79144242117f7ff5d1ec200b6a0478ece31e3bc455c1247c0e3e92a1b20a0a3272d96632512ab74f59c6fc4a7b3b7e86ca912418""}",0.035798234999674605
200,"{""signature"":""0x8ee8c334d00ad7857625315099bd80796e23090da81cea31ca8ae401661603c9fc5f53afd06a418ea7fbe8e9305872e31014591d0fb5a2bcda7ba904df1d9a9be9faf2318559ee6b09793c9a989ffb6cfb7bf1fde6a5ff8127dcf346e7ff62d4""}",0.035363911000786175
200,"{""signature"":""0x9921e15af5da1b0a75e1567da806e6e01968554a9401f891c1c6323f9421778527020eb142feff16cea7180664c2fcdf0f87c5b89a9c20bf212a364d715ec18b40c4476cea9bc7bc0fcf1d3e5684384ae42f2c71d9200aee6a735703037a9e12""}",0.041716312999596994
200,"{""signature"":""0x8df03f5adccdcf7859fc977cdf08c26bb0c3b12953eba63baf576ffbf417102b33d8d88bf898bc58bd4b9dc2ae94f0ab029df90505ce2727fd6f99f57667c9cb6d2e4274de9890587e1ac5e1c18888d80ebabef479af04ec307ad23cfe7cf92e""}",0.028771299999789335
200,"{""signature"":""0xaab11894725b5cbcaa8be345ab9203670c67d99fc622a2871dae0eadf93cc750c1bd2818dc176689a763d76c9813dbc31026e66e483e3e6165a5a915602852dcae589c8a445c5eb99ce93882b7c568df184071f39d3cefa0a9e8dc3495ff1c0e""}",0.0300051580006766
200,"{""signature"":""0x8806399eab25948c1cc94b2254454dd9fe6017ab775c48456c0e5c07f029a1a2d2534762f489de86fd91e8e13c0749b705f55a8290154069310609a147735ea0946cb37f7439f3605bf68683b883b2b1383f8f56ae34ad2cdd69c0c708f2963c""}",0.02795217200036859
200,"{""signature"":""0x9152ee6590e3b9697f9f52e8e242db53138b190fe6769e52599457783aa7eedca3b0fbf2c766d8ab8d5727e0957877d002d6938b68e7d6d0709e97e566612afed37b73f3d3375f7744b7fec8780be8b863b2edce1f3b1f6ac606485461835525""}",0.034073759999955655
200,"{""signature"":""0x8b413a75434e13ce11c71819b92237e9806cff8b956249443d98704a504073d8324cd8f4319aca6773a42a26aabed9d007546cac2f6ae03be530867d4a1749fbfe93cbba683c120f240ed7a36b54d856511b540ed126e4eb20276eaee43b8d4a""}",0.036685158999716805
200,"{""signature"":""0x80cab60b37209f89790c5bd33094049b7a005fe24cfc6eb33852c7b4a3bd2b2ff6785cf437d6089e0ab646bc79550f1a0968daed664626c4b60992eba783f178367b6da15b9dfe3740550acfa89567c9b47dcc15ab9f08d627bec22b43c392c1""}",0.07123713900000439
