return_code,payload,latency
200,"{""signature"":""0xa32c36e342ea04b4974af69eed405620bc6feedce1d5ca9afea7f463dd25b73e7d09805d757c842cb16a69b29510dd540d0155f38989e8a964dc8277b2e54479fffc8c82b176bcc0aa3b27a48e35c68e50ddee0768c52db46aa1e00562348ede""}",0.03819480599850067
200,"{""signature"":""0x95977e7d4f85940445be55b1e3551997ae94c1675856abacaceda95e1f7e1ca984e0a052ee8ba86c86efc5044cc5b0cd1629a9a62584bcc5a2b9425ddac538ec227b876076a2d4df2c17eccb24bbb3156481e8d7f11cdc088b515158ab39c3b6""}",0.026546184000835638
200,"{""signature"":""0x8147510e4e028d3974db97379c70f685ce36382d800e2483440558fc027328db4f5c9d2de6ff7d59dd6b27910d63deb80efa9f8231de21ec4546fdb59f3e7c4421ea73f5626d2bf30dc880bda9036f93afed2c77c5c5142f90b26e506d88138b""}",0.03528139300033217
200,"{""signature"":""0xb70b5cff35dbc1d9a177947a02eb2e4880396a2ab7ffc867571d1b2232a75eb4abca07580da1151650ba436863cf7fc60eae5f1f4c41e63bcbdfa9aa83074af1c794ea9b34cd6825cfb6a5aa811b7be58f843ee43f36e5481f2311e9c7ad2adb""}",0.031356339999547345
200,"{""signature"":""0x8533d567c4884bc6cee3f7a578c8b751baed7b3bdcb19079a2a799213611809f980de0d769b2529ffb15378ef3581db40df12f8ac8445218f8290c54d0d6536dbdf4523359fd91e0769c3f338abb768459e2131f9e684da4906286151acca378""}",0.03797257500082196
200,"{""signature"":""0xb7556bcf83d4966cd541e7a96b258814007ff127c5f31757282ab9fb961bd04d74341a25edfb0176710ab78302feaff4071ed3f74368eb495e57e879c1ef3813ac227c6a14c4b13b852333443406bcc3323f0c909a9e3e6be6d67841c7c744db""}",0.031372314999316586
200,"{""signature"":""0xb1bba987d39c659147e22763445fc01c369d2077e874bc506de8b222432d2864872f0c49fd5002d168372f9ad1e10c860007deb623698274d15ccf5057811e27849fb174468d36a3bfd848fb07df0017acccf5e10233a0e4b161c44730937ae1""}",0.03273024699956295
200,"{""signature"":""0x9060cc708e67b31fb7c3d9aecb3ff1c7a476bb80cbe87a7c0cab80ea872bd908f5e4b71b78f37fa95ecb475cac83de39084d8e1673cbda23790ade9897ab91bfd5184c4fd061487ce838d69e5d8537b9959e2952fc500ea43c6ba45299009622""}",0.030933273999835365
200,"{""signature"":""0x84d52ce4d78f202d932f90be072c81ccb83c8c9a6e92717f7b1e38b6009d875b6299d8317443729e7f5d3b3e51660f330b8ea457aa65a595811384532aac59d2d7ba6cf9bea534d521a1735736ed7cffe08d6ed0209cb158971c8c9a9778c59a""}",0.03447950400004629
200,"{""signature"":""0xb86eecd472fe9cfdf673fe2b140d9a634d2630c68806a985a39f2e1acc6ce4908dbeaee579e5851829b1f399fbae773f1794524d656170c17574e1819969919e1b3e77f307e4ace4cacc63de7ba9868546c2cf3dc32d26e9ebb6b1071922d325""}",0.06922613300048397
200,"{""signature"":""0x8db9bf49f4ca2414a8f6b7f73f31000ee463891eed838e28b79350ea9037f565acae41a12227669d8d3a3c593446730716ffee9e0b239d27f011d1f13849048bb91915b5934de2e66b3076910854151d1daef106bac8322ab0a3f81719660f61""}",0.06603234400063229
200,"{""signature"":""0x82f0ad28d289f77afe173f4b77db2ea8ec37dad7561f176b8b93a1fbff26e124fe3d4e9cc29f507a60843e1a3d3ecf9b134199beea545cd44081b1757ab08938313546b78c15e6e392c2748cb61267e06199bc9f2f32e242e6d95a7988249264""}",0.03355809400090948
200,"{""signature"":""0xa459909f7e046ef1b7b73a86e68f216e39d8d708f4e04d4bf7c3d2eb9d2eceba6fd679baa3e20711ed1e85f461d307ed156d0efdc8f94184f797d45d361297e98345e4c2af7fe1a9d48d53f81d0fe9cd4c1c1199e56fb09d696138229be82122""}",0.02916564500083041
200,"{""signature"":""0x8c1afbc393125c7e59c582b12e669eb62ef7429ba3f609adb1b4e41ebfd509b861eac0d75ba7b2a119e8ba19f92c24a70119fd08a03c6357e0f37254843c94d6cb5cd0a3a31a942a2d15128fce4e02c652fa6550ce9cd716e7722d0c07a5dd97""}",0.07144325000081153
200,"{""signature"":""0xac0181ed5074b655f4b37febcf2be33f7245b310516aa178486af6377353aaa8ff904f152e8db5692f8380b5c13c7c13161aa5ccc9c070d3b32d556dbe4915af751f897bf6b585da0458c7799ed75118fd3da7c78b74c4b9aa2a1bfbaae63f42""}",0.06516415299847722
200,"{""signature"":""0x92a5226f73cdf92655650e5ab97d8761e52105c11eb11d44261fdfa8071968e4c97031c19b8e08cd8d03ccfd77fbedd801ae402d3c633d67e44f6b158e617795440f2527d0fe28730a6e395df3ae2fc1046074b79f7364094518b74be9ff81a8""}",0.035635686999739846
