return_code,payload,latency
200,"{""signature"":""0x858dec7cac94952738cccf438822e970c47b54dd7d2d252b7be8f0575059c33ab336d9c38898365d8532d5a8795e2b9a00d6e362cc6dd4ba43da7579aff36194e2939b5cd414b2c71e2a33ad4cadeccb90600c2e0dff457a09015f852bcd1db3""}",0.03970187999993868
200,"{""signature"":""0x8382be9089f578612511c8b1e0336a4e2307bb65f5f459d61f1ef7f4166e372e4fb9e3b09c02a40ebb9781ba81b6674b119c921c6ab3e68284af3cfbb6d0a017ffc80a8fc690ccdfb249211b5c6302fe3d934c7cd55bb167122ba027d71f00c1""}",0.03726514500021949
200,"{""signature"":""0xa43c41fa6a1ce073cc71b61df4f220e6ab1caab66f795a58cbf976c222b39e73e9d0c5dc7e1b97e9911e549f0de4e40d19a6e28b8a5fa1c1c3e46e5efe1f4a3afa6b032bf8f0c5d757f8aa146ce91f99d6ae19ba74715725be057bfdec29ff36""}",0.03061150900020948
200,"{""signature"":""0x91dc2d7dd6e84a7d8f805b80cb4a885411a6ad166fe05ce5c4a123ec3fbff7bdfbd7d4e7cb709b3e187aafdb28c2a938173b2fc1efc810436ec81576deb6f9a7d0d4b5163f18330818b21fd0789b6b2e23e9d8a561e3e8cd42b7c8f80a0af0ba""}",0.038562935999834735
200,"{""signature"":""0x989bb8e0c84210ad648bac687941838326f4b65b2ce65fdefb0ba8d95b6abc0cb74bed085f4f34554537cbcc949c658212793c92e718f396db46287364b953989f76279b2396cd581c42bf231016c38fd2a0de3a1e563ca0f93598360ee49cf0""}",0.03232138200019108
200,"{""signature"":""0xac7e37c7275328eb1e02644da9c0200784cee8e1d1b7689db1ed4f0d4227fbbfb5d0fa1a3d3a089f8fe4df37dd3639ba135791805435942fbcb0aa29f74133d6b371925d4e5cf2a0446a29ebc3664f5253a30751e0e8f87ed62f2a6d5da42331""}",0.030826295999759168
200,"{""signature"":""0xb96d131ed3258cc42fbc29d7281156774b9b184a0ba8084f244cabfe903b5519a160fb767668f39cecbb6d7b1065db880149be2f6becc5efa8e35457183b512023cc4edbbcaef574a42ec5fb5fa9960fb15c2cb8cb33936b10cc747e0ddef0dc""}",0.03174906499998542
200,"{""signature"":""0x99788ce5d93beb16ecddb16d2143e897c5d56c885016cc54742314618320b0c0d2ac856e8347b4736b5c484a1b087a8d06f683688db68316ca3621296647090ca1dedeaeea693042a5ead63ae339443ca5d2e24158872d5cd9d9b172b0e72fa6""}",0.030289009000171063
200,"{""signature"":""0xa6bd532ce91de1ddec441f86c2f520c791c1c836ed576a77a589d4aec08780d46a6a7e32d810599ce107095416b5244f0cb4980c478187a7923f25cbc189d480033aab91fea8dbbd35dab723d7b7229113b996d4d4c98e7f9c1d0db4e3e27ce8""}",0.07942703800017625
200,"{""signature"":""0x8ebc5a8a84819f80ac96996a1b2007c5ef073775ec2ff9a56e7a25321641997876ac6cc7c9b4576be7b85ef58628b8f01333e4a0e3b73851faeac22d217489010f16a8c0787530733aa3964c8aff9cd2763704335b976bd429fa906ca030a189""}",0.4754506639997089
